Dataset,Architecture,LearningRate,Shuffle,Decay,Epochs,TrainAcc,TestAcc,TimeMs
MNIST,784-10,0,50,true,false,30,0,9087,0,9094,44536
MNIST,784-32-10,0,50,true,false,30,0,9764,0,9580,117582
MNIST,784-64-10,0,50,true,false,30,0,9923,0,9714,270149
MNIST,784-128-10,0,50,true,false,30,0,9964,0,9808,533301
